title,place_id,dine_in,takeout,delivery,drive_through
Picanharia do Gaúcho,ChIJD0lQoK5QzpQRUNWMgKzyFpk,True,True,False,False
Esfiha Inajar,ChIJpZ4j0tf5zpQRhE8TfCxiY1o,True,True,False,False
Casa do Norte Nova Mandacaru,ChIJ64q3xtn5zpQRgyu48iHkIZ0,True,True,False,False
Restaurante Vivenda do Português,ChIJzxOM-Lb5zpQRlpLjeNnV4ns,True,True,False,False
Restaurante Dona Florinda,ChIJt_PsxzX2zpQRYLNGTDlE8-Q,True,True,False,False
Dona Carmela,ChIJpfmyrbBezpQRHk6hXwLxUQ8,True,True,False,False
POP ONE Restaurante,ChIJs7mfsN35zpQRzfDI4iRe4s8,True,True,False,False
Papalui Restaurante,ChIJQ6fMYs35zpQRImkM1mBXzNw,True,True,False,False
"Maçaí Restaurante - Massas, Açaí e Caldos",ChIJGWYk5a_5zpQRR8DDoslwpfY,True,True,False,False
Churrascaria De Hamburguer,ChIJWSAyR6P3zpQRMyePaS0mxs4,True,True,False,False
Nōsu,ChIJwX6Krtr3zpQRIzaY_vZlh0E,True,True,False,False
SABOR ARTESANAL,ChIJS7160cX3zpQRjV1EERsJnx0,True,False,False,True
PIZZARIA E CHURRASCARIA CANECA DE PRATA,ChIJR8WPdi_4zpQRtOPZaOmsAVk,True,True,False,False
A'Dri Lanches & Refeições,ChIJ8ULaStNVzpQR0qsD3k8JGog,False,True,False,False
La Mordida,ChIJy-ickAf3zpQRqxAzFH4u430,True,True,False,False
Negruts da Vila Restaurante e Hamburgueria,ChIJv5j-qef3zpQR0H9-pp-xAQU,True,True,False,False
Lá Casa dos Espetos e refeições ZN,ChIJFxPzefL3zpQRgBjcBpT6o88,True,True,False,False
Hou Culinária Chinesa,ChIJUfXALND3zpQRq1PODPZ_J04,True,True,False,False
Parada da Gula Restaurante & Pizzaria,ChIJUbuvN2T3zpQRW-5y_Pl20Yc,True,True,False,False
Saudável Sim Food,ChIJywCXC9P5zpQR-k-qTeM3SRA,False,False,False,False
Bar do Plínio,ChIJ81J9yOT3zpQRhtEfdaOPky0,True,True,False,False
Restaurante Cantinho De Minas,ChIJfxdzsXz3zpQRVbzv3goouNY,True,True,False,False
Chevette Restaurante & Bar,ChIJ_zhnmLb3zpQRrQEQAewTQZY,True,True,True,False
Restaurante e Lanchonete Marquinhos,ChIJJ6fA8dT5zpQRsH53OTJkvgQ,True,True,True,False
Restaurante Swuate,ChIJMV2JgdD5zpQRt2RYH613LBI,True,True,False,False
RESTAURANTE POP,ChIJ1auwjI75zpQRMw3-xX2dtCw,True,True,False,False
Piazza ZINI Restaurante e Pizzaria,ChIJkyFT3xf4zpQRp5Vp1KVgTTo,True,True,False,False
Charme da Cachoeirinha Bar e Cafe,ChIJo4vHpsn5zpQRmPu5FIZ_xkg,True,True,True,False
Portal Da Cachoeirinha,ChIJrRY5In33zpQRm9ggG52IF8g,True,True,False,False
Casa Garabed,ChIJUbttyR73zpQR6F8E1DM-B9c,True,True,False,False
Beef Burger & Beer,ChIJXWW7cTX2zpQRF0ws_hfEDiU,True,True,False,False
Restaurante Casa D'Adélia,ChIJcxh6Nf72zpQRHyRFhvaEUfA,True,True,False,False
Arcos da Cantareira,ChIJRyck8Vv2zpQRGjEN_bxtxcU,True,True,False,False
Restaurante Asiático - CHINA FLY,ChIJOTCrPNn5zpQRWxShIzskhPk,True,True,False,False
Acarajé e Tapioca Da Jô - Especiarias Baianas,ChIJheIoatL5zpQRQ6FXb1jVHFU,True,True,True,False
Vino Vinho Zona Norte Parmegiana e Risoteria,ChIJZVrjbID3zpQRJF2oYEgzQIY,False,True,False,False
Bar & Restaurante Prato Bom,ChIJjUKqodL5zpQRtY05YOKVRZE,True,True,False,False
Tutto Bene - Cantina Italiana,ChIJeaj1_dD3zpQR9TaVmcjBVfs,True,True,False,False
Restaurante A Paulista,ChIJoaros835zpQR6OoiLW-xZ8U,True,True,False,False
O Pescador Bar e Restaurante,ChIJexAT47D3zpQREqU34EvMJp0,True,True,False,False
Spot Urbano,ChIJ_eh0MM_3zpQRKhh9zRDk5Jo,True,True,False,False
Rei do Penteado,ChIJtYwPXNz5zpQRuQSoNZbmIeA,True,True,False,False
Fogão Caipyra,ChIJr5PlFLv3zpQRaX0XX9-5wXQ,True,True,False,False
Combuquinha Refeições,ChIJJYdTrmP3zpQRWiaF1ul2Xi0,True,False,False,True
Rotisserie Imirim,ChIJIXZQyHn3zpQRb5wOdTLm8Zg,False,True,False,False
Vide Bula Restaurante,ChIJtRD254j3zpQRUKdTUcVsYOo,True,True,False,False
O Garfo Cozinha Mediterrânea,ChIJ66Qs8qb3zpQRhdLYsrM8QFk,True,True,False,False
Gill Grill,ChIJ7xTbE-X3zpQRvfEQICEWAWU,True,True,False,False
Restaurante Fulô - Cozinha Regional,ChIJidMVcsL3zpQRfNQSdONbzX4,True,True,False,False
Mundo Animal - Lanchonete Temática (Freguesia do Ó),ChIJ52AKSOf5zpQR6KrdCUDnDhQ,True,True,False,False
Restaurante Sushi Hiroshi,ChIJ8xut1NH3zpQRnXyXIVy-RNc,True,True,False,False
Restaurante Bubby,ChIJM6Oo2mz2zpQROqJPzA8gK-U,True,True,False,False
Padaria Lareira,ChIJMcnvdSz4zpQRSx9N7AZrXIE,True,True,False,False
Meio a Meio Bar e Restaurante,ChIJTSW08OP3zpQR2iWEXkoqy5E,True,True,False,False
O COSTELLONE - Sistema a la carte de carnes assadas,ChIJLTkPrBj2zpQRV9JxAJ-v9os,True,True,False,False
Kadu E Clau Marmitex,ChIJX-IzKCr4zpQRWMZ1QN8DzV0,True,True,False,False
Charles Dog,ChIJy79h2uD3zpQRwxu5JIaiq18,True,True,False,False
Ranchinho Lanchonete & Restaurante,ChIJG0TCDMn5zpQRcIkqCASWl0o,True,True,False,False
Daju Restaurante,ChIJmwNkukb2zpQRXxAaHCpTrDk,True,True,False,False
Bar da India,ChIJX8KKydf5zpQRojo18RqGuys,True,True,False,False
CANTINA BIAGGIO,ChIJw-Id4dD3zpQR5SEeH3KuyS4,True,True,False,False
Villa Burguer. Imirim sp,ChIJo06gkr33zpQROIyD71wu5pM,True,True,False,False
Seu Manuel Restaurante,ChIJk95WgXD3zpQR4n4RdsElP_k,True,True,False,False
Di Paolo Lar Center,ChIJIWO8QXlZzpQROt691FuQwPQ,True,True,False,False
ESQUINA DO NORTE (PERI),ChIJm3bxmwj3zpQR-BjJeJ9EunY,True,False,False,False
Restaurante da Fazenda,ChIJ32bhJ2_3zpQRIEK9n0TV2tg,True,True,False,False
Sushi mania,ChIJ91WZCLX5zpQRiCiDEt_NMl4,True,True,False,False
Mocofava do Cazuza,ChIJJdCvp2P3zpQRXsIP4glUqlg,True,True,False,False
Restaurante da Vilma,ChIJZ3XeYF73zpQRPN1rZ2UGPKk,True,True,True,False
John's Burguer,ChIJk887SyD4zpQR_RQ0yYnjPJE,True,True,False,False
Restaurante Japonês - SHINPO SUSHI,ChIJkSZXJuf3zpQR3QS4tqpBN5E,True,True,False,False
PIU SAPORE Marmitas Saudáveis,ChIJlZixhxv3zpQRVI7jzmOtlOs,True,True,False,False
Bar Do Pereira,ChIJVdM32Sz4zpQRWvtdWa5XIxA,True,True,False,False
Lanchonete Recanto da Dionisia,ChIJF9o5c2f3zpQRLAiHV0Zczrw,True,True,False,False
BELLA GRAN PIZZERIA,ChIJk-nPMn_3zpQRlmuCWdeqMX8,False,True,False,False
Chuletão Grill e Pizza,ChIJZTKFh71azpQRQ_K5EDeaciw,True,True,False,False
Casa Palma Restaurante,ChIJe2BYHKVazpQRCffkZdmsSoI,True,True,False,False
Bar e Restaurante do Trânsito,ChIJxXRMfxxbzpQRau9o68R2A6k,True,True,False,False
The Ribs - Costela Defumada,ChIJ1Zj-r5FbzpQRhmkeF3PzV3A,True,True,False,False
BOTECO DELAS BY FZ FOODS,ChIJ1dQHzhxbzpQRYw6osGQCHbU,True,True,False,False
Feijuca's Bar,ChIJTR5ZeLpazpQRCPkbRUG_E2Y,True,True,False,False
Bicudo Churrascaria,ChIJr2jlZKJazpQR4edRsplefBY,True,True,False,False
Feijão de Corda,ChIJx8mXOrxazpQRetRG1bfuT2Q,True,True,False,False
Japa Grill,ChIJeeo00TFDzpQRsXkY7GN2tgw,True,True,False,False
Dona Linda Restaurante,ChIJswUlPptazpQR0gEasmK0JTQ,True,True,False,False
Bar e Lanchonete Xexeu,ChIJQb2R4Z5azpQRWpFEgKBIOv8,True,True,False,False
Cadonas,ChIJ0zsN7Z9azpQRRzL58I5PjSs,True,True,False,False
ENGENHO DO SABOR RESTAURANTE,ChIJ1U-Tpr1azpQR3t8kTgyLHSo,True,True,False,False
St Burger & Steakhouse,ChIJQ0nwDJxazpQR0TVCI0APIK4,True,True,False,False
Ioiô Marmitinhas Saudáveis,ChIJbeCC3eFbzpQRhUrs1vxHXY4,True,True,False,False
Quentinha da Renatinha,ChIJy0Tr28xbzpQR9q958SkPU_A,True,True,False,False
Loris Café Bistrô,ChIJMfAmvCZbzpQRH6301mbFzL4,True,True,False,False
GALETERIA PANELA DE BARRO,ChIJ6-046qRazpQRAebRyC6GR70,True,True,False,False
Espaço Teri - desde 1991,ChIJXak8i69azpQRsSJDdePv0GU,True,True,False,False
Moinho de Pedra,ChIJbQgSPO5QzpQRIvzITcyj_HU,True,True,True,False
Zuc Restaurante,ChIJa5DLK8NQzpQRH9xx6HERar0,True,True,False,False
Kajiki Sushi - Japanese restaurant,ChIJX2gId7dRzpQRTGzjzSoM1KI,True,True,False,False
Due Cuochi - Morumbi Corporate,ChIJYQmjHPhRzpQRRuSEVxfwTpQ,True,True,False,False
Restaurante Sao Paulo Bistrot 2,ChIJP0jZcNdbzpQRAwC77gf4Qz8,True,True,True,False
Vilas Erich,ChIJTfShce9QzpQRTTbOksMEqAE,True,True,False,False
Villas Botequim,ChIJDdv8UOFbzpQRDHkjQNb2e9w,True,True,False,False
Sapore Italia Gastronomia Ltda,ChIJ3wOoRe9QzpQRq-fzcL5xIOU,True,True,False,False
Xodó Da Bahia II,ChIJn_x6J5pazpQRTjNGn1D1QD0,True,True,False,False
ZÉ DO PASTEL,ChIJ_yUKg5lazpQRg8EDuEfI_T8,True,True,False,False
Maui Restaurante,ChIJARPn59xQzpQRxrMmvrE6Eak,True,True,False,False
Restaurante Fabio's,ChIJZ8izJ5pazpQRgtQ9XZbs37c,True,True,True,False
Restaurante Parrilleiro Bil Gril,ChIJG6nqYH1RzpQRIHGpIpVCcj4,True,False,False,False
Don Maiale Feijoada Defumada,ChIJB-j4YsVRzpQRS8OxMFlYX0A,True,True,False,False
Imperial Açaí,ChIJI_mr01lbzpQRao8hGHhQ1lc,True,True,False,False
Marmitaria Colher de Pau,ChIJR6-Ilp1azpQR08UWg9s16uY,True,True,False,False
Fritasso,ChIJ81PjU-pbzpQRsYkyTRJuNTQ,True,True,False,False
Lanchonete Mondeguinho,ChIJH5WpSeZQzpQRzBk2P7kcsNU,True,True,False,False
K´pop Chicken Vila Mascote,ChIJAe1g-oZbzpQREyBXgfWS_ZA,True,True,False,False
BOTECO MARAPÉS,ChIJx6oEy2NbzpQRar5dfloOYog,True,True,False,False
Na Fazenda,ChIJtcJd2cJQzpQR2r6C947tQ3Y,True,False,False,False
Fogao de ouro,ChIJj5Qc8B9RzpQRBW1HTIohW9M,True,True,False,False
Metropolitan Gourmet,ChIJ9SUzPd1QzpQRl2_EjN3lK_Q,True,True,False,False
Gallo Restaurante,ChIJQ_18m-BQzpQRC4gO6cmAj0k,True,True,False,False
Barbacoa Morumbi,ChIJQT4O49BRzpQRRF4ue9IUerY,True,True,False,False
Novo Sabor,ChIJvfvKK-5QzpQRCuRaWZi0l0g,True,True,False,False
Embaixada da Carne II,ChIJYa13ON1QzpQR8fZB3J0wUMs,True,True,False,False
Barakah Morumbi,ChIJQZzDKsNQzpQRMHr4hXN_BN4,True,True,False,False
Golden Grill & Pizza Morumbi,ChIJsT-phv5RzpQRiuuYvhC0JCw,True,True,False,False
Divino Portuga Restaurante,ChIJPUxnWuBQzpQRqNTImlpdMkk,True,True,False,False
Accanto restaurant,ChIJsw3gAeBQzpQRwfYdn2SUO_E,True,True,False,False
Bar e restaurante baião de dois,ChIJ6WXsGOZQzpQRNjogupLQoQg,True,True,False,False
Alwalid comida árabe,ChIJdQ9hyLpRzpQRWuzgyow7ILM,True,True,False,False
Sonho Árabe,ChIJS9nY5cdQzpQRWSmYPCEQe2Q,True,True,False,False
Mundo Animal Lanchonete Temática - São Paulo - Zona Sul,ChIJL6JnAgtRzpQREpleXuLa-kg,True,True,False,False
Francisco Restaurante,ChIJTwA_w8JQzpQR2KjDWR2I3B8,True,True,False,False
Espetto Carioca Zona Sul,ChIJJ2rdwvBRzpQRT0j1YY9CdNY,True,True,False,False
Milló Restaurante Morumbi,ChIJScCL1NxQzpQR6Rq4zLY-x40,True,True,False,False
Restaurante Fogo & Fogão,ChIJF-Ki2_BazpQR2d5joJLl7Sw,True,True,False,False
Chopp Time,ChIJx6_ineBQzpQRJwISjBPVXsc,True,True,True,False
Florina,ChIJF10AVJ1QzpQRyGDFlnaOYoI,True,True,True,False
Estrela da Chácara,ChIJjxjh5d5QzpQRc2Pnp__fg0k,True,True,False,False
Container Food Market,ChIJl9Aa18JQzpQRVDXKAwIRk6k,True,True,False,False
Le Chef Boucher,ChIJNd_xXMNQzpQROz0ygUR59ks,True,True,False,False
밥집 BabZip Culinária Corena. 프리미엄 한식 도시락 전문점,ChIJ1cijBsNQzpQRXWVXyK7YBY0,True,True,False,False
Lo Sal Peruano,ChIJzYtNAglZzpQR0cC9xJMIZFY,True,True,False,False
Shinsei,ChIJjby-Z_RRzpQRPf_rme8jaIY,True,True,True,False
339 Gastronomia Delivery,ChIJz1KSL-1WzpQRqYvZeIn8ET4,True,True,False,False
Lanchonete Laejo,ChIJ38u3d95QzpQRCobrbR5CRQA,True,True,True,False
Bar e Restaurante Dona Julieta,ChIJ4ZpjheBQzpQRrf8QbIcrcaI,True,True,False,False
Madero Steak House Market Place,ChIJGRGetmdRzpQRI_CeR09Ravs,True,True,False,False
Outback Steakhouse,ChIJhzdTziVQzpQR35OvuV-yejk,True,True,False,False
Badaró,ChIJrY7twsRQzpQRRcihJKnCmMw,True,True,False,False
Barakah Cozinha Árabe,ChIJxxpuG-BQzpQRyD6HdCZqyro,True,True,False,False
Lanchonete D'artagnan,ChIJrRKX0eZQzpQRMYBXGzJcyk0,True,True,False,False
Dell'Arte Ristorante,ChIJtyxIXwVazpQRsOgDgn81BdY,True,True,False,False
Tradi Morumbi,ChIJBUsYE09RzpQRwaotHpDmr5A,True,True,False,False
Sampa Burger,ChIJz1fzTuFQzpQRELX9979uJ6Q,True,True,False,False
Almanara,ChIJYXPslMRQzpQRtgdSh7x-PRc,True,True,False,False
Bar Rei do Mocotó & Dobradinha,ChIJJ5vodbVazpQRrpYI2O4-Rz4,True,True,False,False
Lanchonete e Restaurante Morumbi City,ChIJE60sJ8NQzpQRYNyXuW1kYDI,True,True,False,False
SP CHICKEN Frango Frito,ChIJR-bFLFdRzpQR9OeYlGNPBlU,True,True,False,False
Cantina da Mascote,ChIJiTJ8kftbzpQRclN9ufy23GM,True,False,False,False
Ponto da Esfiha - Jd. Prudência,ChIJuSVEX91bzpQR6LN-Fv3slT8,True,True,False,False
Churrascaria Vidago Temos Assados Na Brasa,ChIJLZzJSMZazpQR-8zb-WtuEGo,True,True,False,False
Dialetto Ristorante,ChIJi2LkEB9RzpQR5SLQ4FFQ4io,True,True,False,False
Bar da Tilápia,ChIJzTG8mzRFzpQRRPhut68HwWg,True,True,False,False
Ambrósio Café & Cozinha Afetiva,ChIJETTq4Z1QzpQRTrAwLjnOzw0,True,True,False,False
Restaurante Cantinho da Refeição,ChIJsfAf1L1azpQRApzOaTRYrZo,True,True,True,False
GALETERIA GRILL *,ChIJG9G0Z85bzpQRTwinDTk4dh4,True,True,False,False
Lancheteria são judas,ChIJU-eSTnhQzpQRqhN0_5DDCtg,True,True,False,False
Au Gratin,ChIJ097T6alRzpQRVBNK3EmnyCw,True,True,False,False
Andrômeda Club,ChIJHb55yspZzpQRxSj9nrsrfKE,True,False,False,False
Beco 203,ChIJL_qReDVYzpQRU6lW4yplvWA,False,False,False,False
Inferno Club,ChIJ32DFh0pYzpQR3M55RSOl6P8,False,False,False,False
Blitz Haus,ChIJzzeZdTVYzpQRH9PhdGZ-0fM,True,False,False,False
ASHA CLUB - Casa de Swing e Balada Liberal,ChIJd-_omQxazpQRcxylbwGK5fA,False,False,False,False
Kat Klub,ChIJC98i2hNZzpQRyKDWG8kpals,False,False,False,False
Avenue Club,ChIJyZ0TXplXzpQRIJQ89qRILnw,True,False,False,False
Hole Club,ChIJLYVYstNZzpQRg_NRGqz84Pg,True,False,False,False
Euphoria,ChIJ18PHdd1XzpQRkBpWMIMop00,True,False,False,False
ZIG Duplex,ChIJzZ885ZxZzpQRNsRscKe04B0,True,False,False,False
Tunnel,ChIJrXzVSLdZzpQRLqGrVTjJLWs,True,False,False,False
Clube Outs,ChIJ4axEfUpYzpQRUxFsdS6xrQI,False,False,False,False
Yacht Club,ChIJ436aKrFZzpQRfciCCO2tJuI,True,False,False,False
DDuck DClub,ChIJaYW1k9qZpgARqErqdZqTV5Q,False,False,False,False
Jai Club,ChIJmyrUz4BZzpQR2rEzP_E4MjQ,True,False,False,False
Casa da Vó - Bar e Balada,ChIJb9IsEDfX7JQRtzdGG1prbqc,True,False,False,False
Club Vibe,ChIJF7T3S3Xk3JQRaXviIl8YfDA,False,False,False,False
Secret Guarulhos - Balada liberal,ChIJYdlt_Xj1zpQRkAMfmCkfbm4,True,False,False,False
Blue Space,ChIJIQIyrxFYzpQR1BGc3twHgEQ,False,False,False,False
Bwayne,ChIJMy7Ycg7k3JQR2ITbzQnb2wo,False,False,False,False
Folks Pub Sertanejo - São Paulo,ChIJux5f-gZXzpQR1l0o3jiXbPA,True,False,False,False
Casa Maluka,ChIJDWS0AsVbzpQRjzzCpZ_iGdw,True,False,False,False
Espaço Acústica,ChIJVe-ly2d_mQARqqXGhdv2Dak,True,False,False,False
"The Bus ""Ônibus Balada""",ChIJ7f0AO11ZzpQRVZtejPKxdXE,False,False,False,False
Madame Underground Club,ChIJ27O29bBZzpQR4p__e0pg2NA,True,False,False,False
Ursound,ChIJp5bDk1JYzpQR1VbJitubZFQ,False,False,False,False
Verdant,ChIJ9RRCEhLk3JQR5IhhhMgqF0w,False,False,False,False
Bofetada,ChIJJaDfszRYzpQRBfWUYdpHMik,True,False,False,False
Erótic Club - Balada Liberal,ChIJd-Olq4Ll3JQRyT8DuLkOZHE,False,False,False,False
Canto da Ema,ChIJec25f6RXzpQRUTihNx9mxdM,True,False,False,False
Gambiarra - A Festa,ChIJIQ74EJtXzpQRYglfvaoPfT0,True,False,False,False
Bus Ballad - Walking Party,ChIJ93RJO5pazpQR6h_fhujXqkA,False,False,False,False
Street Lapa,ChIJGfk8c2V_mQARtj8DdVuQpJc,True,False,False,False
Portal Club,ChIJQ1LOD11_mQARhRZgDPbKygk,True,True,False,False
NossaCasa,ChIJyQeDQJlXzpQRNusaDgI4EGI,True,False,True,False
Shed Bar Curitiba,ChIJzTUI2ZHj3JQRREg5w6K62eM,False,False,False,False
Teatro Odisséia,ChIJWc4c7GR_mQAR2H-Km3MCCMU,True,False,False,False
AMATA SP,ChIJ70JmcW5XzpQRmWA2J8qntTU,True,False,False,False
CAOS,ChIJx5RQIcvFyJQRny8Gethom54,True,False,False,False
Asteroid,ChIJ_zVLcKmKxZQRmG7oi_hlsbw,False,False,False,False
TYPE Joinville,ChIJgS1JrP6w3pQRLnOYOcYgtVg,False,False,False,False
Nos Trilhos,ChIJrcVKaxhZzpQR8XRAyJ4gMZU,True,False,False,False
Zero1 Lounge,ChIJ5Q41zV3dmwARDYFLvdDVOSA,True,False,False,False
Espaço Fênix,ChIJmaNbweDjmwARnS1CtzQRORs,True,False,False,False
Close Rio,ChIJZZNlYIfRmwARduujdOF4krM,True,False,False,False
Basement Cultural,ChIJuYjb8ATk3JQRpi3Q65JR838,True,False,False,False
Blow SP,ChIJQ4lfyoZBzpQRBIjRsAsDGsU,False,False,False,False
Infinity Night,ChIJ46NJnjHoyJQRV1MF5vVoizU,True,False,False,False
CLUB 63,ChIJz3I99uR_mQARCNDRVaTCnGM,True,True,False,False
New York Lounge - NYL,ChIJxdt28iPX7JQRRh8m-7Jt_Uc,False,False,False,False
Paco Pigalle Bar,ChIJae73WfOZpgARvF1Z6qmMuaI,True,False,False,False
Peppers,ChIJLWW_2Q_k3JQR3Y9DMw1xafI,True,False,False,False
James Bar e Garden,ChIJi-dKvorj3JQRXctwoAzT6Sg,True,True,True,False
Boate Agyto Lapa,ChIJ_zFfWgB_mQARokWz_9TlwtI,True,False,False,False
Paradis Club,ChIJk7RhwBHk3JQRuifIhu-n7MA,True,False,False,False
Kitnet Bar,ChIJ99cfLxDGyJQR9zw_98Kk7ck,False,False,False,False
Tokyo 東京,ChIJ9_ipJRJZzpQRwlcdAYcQvms,True,False,False,False
VU Bar,ChIJT3WJPAbk3JQRgH4yw1ryeTM,True,False,False,False
Folks Country Pub - Sorocaba,ChIJocTk3r-KxZQRrXGswyt0p4A,False,False,False,False
AUÊ,ChIJi73g2KWingARVdcDkf1hr-A,False,False,False,False
Pub Major Lock,ChIJlUa7XtKZpgARby3Sb1jv-N8,True,False,False,False
Lab,ChIJ5SH6_rOZpgARgv-J4IeBREE,True,False,False,False
Zeroonze Royal prime,ChIJDZXdspImz5QRABwjpxk6A5s,True,False,False,False
Bossa Bar,ChIJOa7Vnhrk3JQRQbbZYgvuIr4,True,False,False,False
Pub,ChIJIQjStRtgz5QRuNHxviGsWcw,False,False,False,False
QUEENS,ChIJ30b9-MEY35QR5NKAp_ENCf4,False,False,False,False
FFFront,ChIJldyJ-71XzpQR_u_NbkGDcxY,True,False,True,False
Barra Music,ChIJ9XUqeSzamwARadLpqqc4kGA,True,False,False,False
Studio B,ChIJJRApXsdnmQARqWpyXX_NDQc,True,False,False,False
Boate Angel's Club,ChIJyRewCJ4ElwAR90rhVXBHRPs,False,False,False,False
San Francisco Lounge Bar,ChIJ2VmNyencyZQR4CUkYKl-6Rk,True,False,False,False
Rodeo Country Bar,ChIJZVpkAivk3JQRmM8RGIsPjO0,True,True,False,False
Bar Bukowski,ChIJATmbY_t_mQAR8dxFi-Jf3NI,True,True,True,False
Ze Bar,ChIJST_5sMnGyJQRvgXJG7ICO2c,False,False,False,False
Dominatrix Augusta,ChIJ0xBJqDNYzpQR-YVJ0JzlezM,True,False,False,False
Café Muzik,ChIJmVt7XWCbmAARVcR9W7HnrkM,True,False,False,False
Pub 13 - Rock And Lounge,ChIJTQxTy8LzuJQRkDNJFLzigkc,True,False,False,False
Pub Kriok,ChIJ5euQ6GR_mQAR9ieLho70wxM,True,False,True,False
Milk Club,ChIJH8pDgPxEJ5URVE52FL6RG3U,True,False,False,False
Circuito Alternativo,ChIJuyYkX-39nwAR_D-G-8XMKbI,True,False,False,False
Hot Bar,ChIJsZPsiAlazpQRSfeikb51uO4,True,False,False,False
ZIGclub,ChIJ9TKTek1YzpQRRXvISMZwVJs,False,False,False,False
Spicy Club,ChIJ-Wk3C9NbzpQRsgSqqFc_riI,True,False,False,False
Cabaret da Cecília,ChIJCaCwVz9YzpQRgyOeYvNwj-o,False,False,False,False
Bar Verde,ChIJWVw-sjRYzpQRX6xBQWIv50s,False,False,False,False
A OBRA Bar Dançante,ChIJdTdBxquZpgARZY5ryUtrBo8,False,False,False,False
Bar Do Netão,ChIJ4aYCikpYzpQRqztGkrIFFXA,True,False,False,False
Danghai Club,ChIJXQ1nOHTk3JQRP-CqxWSP6Cw,True,False,False,False
ASHA CLUB RIO - Casa de Swing e Balada Liberal,ChIJY_GTNdfQmwARyuhF9hxInJo,True,False,False,False
Gafieira Elite,ChIJVczDnG5_mQAR3CVq417Q60E,True,False,False,False
Casa da Luz,ChIJI94MGllYzpQRoicvXcYKPgU,False,False,False,False
A Autêntica,ChIJjzFUUdqZpgARxwoXFkHHaXg,True,False,True,False
Morrison Rock Bar,ChIJT-kBfqJXzpQRP3AuFMGH6RU,True,False,False,False
Susi in Transe,ChIJg-48ewRZzpQR9Zq1dZJHoyU,False,False,False,False
Roxinho,ChIJsfa6YkpYzpQRCz_kU9xwLJ8,True,True,True,False
Mistura Certa Clube,ChIJySdWhW5_mQARTF3M0I4Ta58,True,False,False,False
Freedom Club BH,ChIJnyKa4UiQpgARtyN_4wFN96M,True,False,False,False
Ibiza Lounge Beer,ChIJUcQfkKh8mQARxvcIde7fnB0,True,True,False,False
Heavy House,ChIJ8yllCuBXzpQRSLqthbvqDKQ,True,True,False,False
Bar do Baixo,ChIJO1qpJJlXzpQRHSVV9VFI3Nc,True,True,True,False
Backyard of Jabu,ChIJ5YscGgWapgARt47j1cQ3y04,True,False,False,False
Vila 567,ChIJZcz1saJXzpQRqvNJp-gRvDY,True,True,False,False
Dobrucki,ChIJXyAQqFjk3JQRmZNhWGe795A,True,False,False,False
Le Rêve Club,ChIJgx608EpYzpQRBtllqI9avlo,True,False,False,False
Sambarylove,ChIJ6dJR7LNZzpQRvoyr3wh82AE,False,False,False,False
Aloka Club,ChIJ34mKQENZzpQRTl78XjT9X-w,False,False,False,False
D-Edge,ChIJZ_yXOAVYzpQRI3IRPmdtesc,True,False,False,False
The History,ChIJr_bVw01XzpQRhJKWRLY5xUk,True,False,False,False
Trash 80's,ChIJQ5g5Hvr-zpQR8viZm2DQv5s,True,False,False,False
Villa JK,ChIJc_P5QDhXzpQR_eAPwnjUixI,True,False,False,False
Club A,ChIJl3OhTHNazpQRUueGnv3QGZo,True,False,False,False
Over Night,ChIJ09v2kU1XzpQR5lbn6OS9KtM,True,False,False,False
Bulls Club,ChIJtwce8MZezpQRTdhs19tfKFM,True,False,False,False
80's Club,ChIJqR92PqJXzpQRbTvR5vyiXWs,True,False,False,False
Villa Country,ChIJ15-r_QJYzpQRiei5zjngGY8,True,False,False,False
Milo Garage,ChIJq68HLixYzpQRmXfQiYFHxRU,True,False,False,False
Casa 92,ChIJV4qxWqFXzpQR58H3mxjmxEk,False,False,False,False
Cine Joia,ChIJh-JOX6lZzpQRaxv2NyF1ves,False,False,False,False
Balada Royalle - São Paulo,ChIJT4cLHgtXzpQRanqooDn-gW0,False,False,False,False
Bar To Zé - Bar da Lôca,ChIJ_aELsDRYzpQR2boY1UqrQiQ,True,True,True,False
Dj CLub,ChIJUYPAvsVZzpQRioencng7blw,False,False,False,False
Alberta #3,ChIJhe5DwE1YzpQRPTzYvyfkoKw,False,False,False,False
Baladas SP,ChIJy-kjsEf2zpQRzDhKn8J_iGs,False,False,False,False
BECO XX,ChIJXYUtQ6pXzpQRq5z7M3skhRc,True,False,False,False
Balada Animada - Serviço de Recreação e Dj para Festas e Eventos,ChIJsXYNnbn4zpQRc-Z1nEHTYKY,False,False,False,False
Tonton Jazz & Music Bar - Pub em Moema,ChIJdTB0nQlazpQRshY29X8OS00,True,True,False,False
Graffiti Videoke Bar,ChIJM9YafExYzpQROtOq0wvpFaw,False,False,False,False
Bar e Lanchonete MK,ChIJMdl8jq1EzpQR2h0SmlrMomE,True,False,False,False
Casa Híbrida,ChIJXb-R75RXzpQRXn35q6fNgBE,True,True,True,False
Fabrique Club,ChIJy9Vvmg9YzpQRDGrFwQwobPo,False,False,False,False
Lola Bar,ChIJQcHsYBVZzpQR3vt6GRe-Sew,True,True,True,False
Lapeju,ChIJjUVtrzRYzpQRkWF61KLipPU,True,False,False,False
Bar Amigos do Zé,ChIJww3f9EtYzpQR8I9fYrZ_q3k,True,True,True,False
Casa do Baixo Augusta,ChIJKeDsTUlYzpQRFqdycVJcYgc,False,False,False,False
