Estabelecimento_ID,inicio,fim,madrugada,manha,tarde,noite,inicio_periodo,fim_periodo
ChIJ-zF3lhuXyJQRAJ41Yp05yiU,11:0,15:0,0,15,43,0,manha,tarde
ChIJ_1xBBeW_yJQRcvqMuhhFaJY,11:0,15:0,0,15,43,0,manha,tarde
ChIJvwj7biOfpgARzNDQ0M43nT0,11:0,15:0,0,15,43,0,manha,tarde
ChIJuzYkRZOXpgARlBFdfJBcIds,12:0,23:0,0,0,100,68,tarde,noite
ChIJZ7Bzlm1XzpQRg8kUPWWRi7A,12:0,16:0,0,0,58,0,tarde,tarde
ChIJnQKg4Wmrz5QRXQwcTZcNG9s,11:0,23:0,0,15,100,68,manha,noite
ChIJefhBxP-12JQRpMhmejuDTbk,11:0,16:0,0,15,58,0,manha,tarde
ChIJS3i3c39WzpQRhF9cNqDhykk,11:0,22:0,0,15,100,51,manha,noite
ChIJ8RGqOSLYzZQRTcIjp7C9Au0,11:30,24:0,0,7,100,85,manha,noite
ChIJi7UWYf8ImQARJ6h9aF0zwSw,11:30,23:0,0,7,100,68,manha,noite
ChIJn0plmaR9mQARhlD1JUskP2U,11:0,16:0,0,15,58,0,manha,tarde
ChIJO6c--KyGmQARuhZ4nVDb3kk,12:0,23:30,0,0,100,76,tarde,noite
ChIJI7f9XV222JQRjYEJmp8i9_k,6:0,23:0,0,100,100,68,manha,noite
ChIJNf4NZRLk3JQRvpJDqrDZr40,11:30,23:0,0,7,100,68,manha,noite
ChIJZbLDXP5nzpQRUaw4FUAP0k0,8:0,16:0,0,66,58,0,manha,tarde
ChIJ11_HoNZmzpQRX9t_nS5Lo6E,11:30,1:0,0,7,100,85,manha,madrugada
ChIJlyGwMbpDzpQR8tJF3omZj9c,11:30,15:0,0,7,43,0,manha,tarde
ChIJBYvgqJdDlpQRk2Gn9q5uMwo,11:0,14:30,0,15,36,0,manha,tarde
ChIJIauWqXIEz5QRCsUB4OTE8c4,,,0,0,0,0,,
ChIJE8t-EzkNz5QRHKSHlPiXgkg,11:30,15:30,0,7,51,0,manha,tarde
ChIJX_3-okL03JQRzD_CZjpg1xc,11:0,15:0,0,15,43,0,manha,tarde
ChIJ5eFUnTcxxpQRDNZTgAGt0mU,11:0,15:0,0,15,43,0,manha,tarde
ChIJrVI6D87Qx5QRFihr6vhObC0,11:0,15:0,0,15,43,0,manha,tarde
ChIJaU06oLFTzpQRtmtwJfY4qsw,12:0,17:0,0,0,72,0,tarde,tarde
ChIJ-8RpmObax5QR1m6oLHaiqwI,24:0,21:30,0,0,0,0,noite,noite
ChIJM8wLvzWByJQR7F-WvI45Edk,11:0,15:0,0,15,43,0,manha,tarde
ChIJ9VyVuiTX7JQRd9TS-o3H9CU,11:0,15:0,0,15,43,0,manha,tarde
ChIJJR0OGNFhzpQRn5w0zEIy-fU,6:30,16:0,0,92,58,0,manha,tarde
ChIJf-32iwKqpQARSPe4Mqa4sUU,6:0,23:0,0,100,100,68,manha,noite
ChIJO26_UluJ65QRBIi8icrH354,18:0,23:0,0,0,13,68,tarde,noite
ChIJ8wWpkHiJzJQRJi7Iuw08-K0,11:30,23:0,0,7,100,68,manha,noite
ChIJY0XFY83IyJQRwAq4-tzVsTw,11:0,15:0,0,15,43,0,manha,tarde
ChIJPQZl-pVWzJQRtmoiHGUqxvA,,,0,0,0,0,,
ChIJGb9_zj3GvAARvfEXgnlEj5s,11:0,14:0,0,15,29,0,manha,tarde
ChIJrT8p2w3_xZQRnDRSarun3w8,,,0,0,0,0,,
ChIJx1fTqPjjmwAR3d0iMAuWcUU,11:0,15:0,0,15,43,0,manha,tarde
ChIJidwU1SAj6JQRjBtl2uw6VF0,18:0,23:0,0,0,13,68,tarde,noite
ChIJ_UHJIHBZzpQRTQ7gd8V96nw,11:30,23:0,0,7,100,68,manha,noite
ChIJCUh6bff63JQRKf8M2ZNFQ1g,11:0,15:0,0,15,43,0,manha,tarde
ChIJV9BBw5NYzpQRq6GSX6EaCJ8,11:0,23:0,0,15,100,68,manha,noite
ChIJgXy-5alezpQRf5UPMh9QR50,11:30,23:0,0,7,100,68,manha,noite
ChIJPRwABwbGyJQRsStixEQ6i1k,11:30,15:0,0,7,43,0,manha,tarde
ChIJF7g2BqBZzpQRr8jCwkHKtK0,11:30,24:0,0,7,100,85,manha,noite
ChIJNzd5-j7VmwARhgZXxVAq7mw,11:0,22:30,0,15,100,59,manha,noite
ChIJiyJ5hCn73JQRFqpnK3B1ixA,11:0,15:0,0,15,43,0,manha,tarde
ChIJ_ZfawM9YzpQR_pfD9vSuDuw,12:0,16:0,0,0,58,0,tarde,tarde
ChIJyYfzwplCzpQRcj58j1-jDFQ,11:30,15:0,0,7,43,0,manha,tarde
ChIJI30ooaqyvZQRyYlQOoWN16c,11:0,15:0,0,15,43,0,manha,tarde
ChIJ74A31u7l3JQRJ-bVH7lFLgI,11:30,15:0,0,7,43,0,manha,tarde
ChIJrSs8A1_VmwARKxspirs_AFY,11:30,23:0,0,7,100,68,manha,noite
ChIJwRCbvJRCzpQRH4K6M1k9pF4,11:30,24:0,0,7,100,85,manha,noite
ChIJ9cL0ElT63JQRBgdFsNDkoPg,11:30,14:30,0,7,36,0,manha,tarde
ChIJAdbrFhZjmQAR2Y0OUTaVi68,,,0,0,0,0,,
ChIJuzGMBDPamwAR-B7VR_nmYRA,12:0,23:0,0,0,100,68,tarde,noite
ChIJwUJKj6bh3JQRyXH4WVEaXT0,11:30,15:0,0,7,43,0,manha,tarde
ChIJuXgUMa3_zpQRRO2ubU5wZRI,11:0,23:0,0,15,100,68,manha,noite
ChIJ4yIoYR1ZzpQRNNpdwO-XwWo,11:30,23:0,0,7,100,68,manha,noite
ChIJQTkJOUlDzpQRsuxTiLhnOIo,11:0,23:0,0,15,100,68,manha,noite
ChIJgcyrClNQzpQRMF0Ql9f2xwA,11:0,16:30,0,15,65,0,manha,tarde
ChIJabxozWz_zpQRJRceQQ0JlL8,12:0,16:0,0,0,58,0,tarde,tarde
ChIJAQAAAIP4zpQRTU0ZggJKPwQ,11:0,15:0,0,15,43,0,manha,tarde
ChIJ_Y8oZYVfzpQRwRnOClv0gao,11:30,16:0,0,7,58,0,manha,tarde
ChIJEYzyvBW_uZQRgI8zDWOHvG8,11:0,15:0,0,15,43,0,manha,tarde
ChIJhZLiafrZmwARk_bIF56jr3s,11:30,1:30,0,7,100,85,manha,madrugada
ChIJ7RlBjCBfzpQRuXpfd2BaLkM,11:30,23:30,0,7,100,76,manha,noite
ChIJ5f_EJFz0xZQRaR-JmZKuEHE,10:30,15:30,0,24,51,0,manha,tarde
ChIJb7_IWdJZzpQRdlE6ZrdeB94,12:0,23:30,0,0,100,76,tarde,noite
ChIJC8hy3odZzpQRECFe0LcUPvc,12:0,15:0,0,0,43,0,tarde,tarde
ChIJcYPo4fr3zpQRByxQnZBghfc,11:0,24:0,0,15,100,85,manha,noite
ChIJNQ6nAAT4zpQR1CbciQhjFcQ,11:30,22:0,0,7,100,51,manha,noite
ChIJ40V9ahdYzpQRKRfpJO5zkuc,12:0,24:0,0,0,100,85,tarde,noite
ChIJp7hT02Tk3JQR6c0BDN3tk-w,11:30,15:30,0,7,51,0,manha,tarde
ChIJpe1db1lD65QR31ZUcX0KjdQ,11:30,14:30,0,7,36,0,manha,tarde
ChIJI_N5cX5YzpQRNwK3hph6FSs,11:0,23:0,0,15,100,68,manha,noite
ChIJyyNhOr9ZzpQRAQ3V8QAOzkc,12:0,16:0,0,0,58,0,tarde,tarde
ChIJF23LNVdXzpQRzy1xzoIdyf8,12:0,23:0,0,0,100,68,tarde,noite
ChIJyVbJKNLIyJQR4wTdbtRzcgk,11:30,15:0,0,7,43,0,manha,tarde
ChIJ_RVgCblnv5QRdNhLSpGaw0s,11:0,23:0,0,15,100,68,manha,noite
ChIJi_c8Sk9YzpQRE618gAoOUlc,11:0,23:0,0,15,100,68,manha,noite
ChIJgZwLBuX3zpQRCBRHYSFKSRQ,11:0,16:0,0,15,58,0,manha,tarde
ChIJA1BAPPn3zpQRJOOrcI-skFw,11:0,23:0,0,15,100,68,manha,noite
ChIJV9EYMm1azpQRriu79QBQF_M,12:0,23:30,0,0,100,76,tarde,noite
ChIJZUmNkF34zpQRNYf-Q4WjMiw,11:30,15:30,0,7,51,0,manha,tarde
ChIJC86NpXhXzpQR1AD_kgJawfA,11:0,15:30,0,15,51,0,manha,tarde
ChIJmbE05hxWzpQR-gXDHOrQy4k,11:30,23:0,0,7,100,68,manha,noite
ChIJV80Vm0xYzpQR6_ct08nwq6M,11:0,24:0,0,15,100,85,manha,noite
ChIJz31dMtRZzpQR72cGC8wSf7s,12:0,15:30,0,0,51,0,tarde,tarde
ChIJBz4deG1XzpQRi41sf0pNy2U,12:0,15:30,0,0,51,0,tarde,tarde
ChIJ87yftDRZzpQRpl6PvzC0GYQ,11:45,23:0,0,3,100,68,manha,noite
ChIJH5iwuVFYzpQRhtkFwTVOPfI,6:0,22:0,0,100,100,51,manha,noite
ChIJ4bGnhpFXzpQRFO351Hg4_QI,12:0,22:45,0,0,100,64,tarde,noite
ChIJ81ZZn1lYzpQR5mVG-dtZXo8,6:0,23:0,0,100,100,68,manha,noite
ChIJYXZByKRXzpQRxjmIxxPM5v0,12:0,16:0,0,0,58,0,tarde,tarde
ChIJM4bGylBYzpQR2U1L6vBRh3c,11:0,23:0,0,15,100,68,manha,noite
ChIJaUKCE3VXzpQRDv1vDct1qBA,11:0,15:0,0,15,43,0,manha,tarde
ChIJGfxuDUVYzpQRdqBNpymF1dY,9:0,1:30,0,49,100,85,manha,madrugada
ChIJR2azVOFYzpQR6BWCtZLwYtc,11:0,15:30,0,15,51,0,manha,tarde
ChIJQ-RS7SxZzpQRWjLR4kw-59Q,11:0,16:0,0,15,58,0,manha,tarde
ChIJeWVu62hZzpQRNWV_sZvBZNE,,,0,0,0,0,,
ChIJAQAAGFFYzpQRl6vxQUGKS_k,11:0,16:0,0,15,58,0,manha,tarde
ChIJU1UFLlBYzpQRs3WwMiFoV4U,11:0,18:30,0,15,94,0,manha,tarde
ChIJ9Uk7krpbzpQRJq7Obji2Ls8,10:0,1:30,0,32,100,85,manha,madrugada
ChIJa-V4-y1ZzpQR3Zzw9UQ1SHc,11:30,23:0,0,7,100,68,manha,noite
ChIJy_1slplZzpQRsMaLw92AiNs,,,0,0,0,0,,
ChIJ47qydeFYzpQRYCc5pSzrvOI,10:0,16:30,0,32,65,0,manha,tarde
ChIJfQl18bJZzpQRwL8XWJKFhNE,8:0,18:0,0,66,87,0,manha,tarde
ChIJZeDixrhYzpQR4XK99Pb8BXU,7:0,15:30,0,83,51,0,manha,tarde
ChIJUcsFlUBYzpQRAhEKWWS6q-Y,11:0,18:0,0,15,87,0,manha,tarde
ChIJ_6d5K81ZzpQRp-sGjGUQWao,11:30,15:30,0,7,51,0,manha,tarde
ChIJI1qGXLRZzpQR_fqvGyXPpoM,8:0,24:0,0,66,100,85,manha,noite
ChIJeU4IYPhYzpQRjEh1VUyQJo8,6:0,20:0,0,100,100,17,manha,noite
ChIJubEmv7hZzpQRtXjbCIylEHo,11:30,15:30,0,7,51,0,manha,tarde
ChIJ8Qn4lrZbzpQRq7X4U_qACT0,11:0,23:30,0,15,100,76,manha,noite
ChIJAxEhCgdZzpQR6cw6IdNgWFA,9:0,15:0,0,49,43,0,manha,tarde
ChIJqwTGElBYzpQRbUQs1dyGEtw,11:0,16:0,0,15,58,0,manha,tarde
ChIJybnxdbhnzpQR18U8Td8lJWA,11:0,24:0,0,15,100,85,manha,noite
ChIJP5l0YLFbzpQRyBnenqQsqQY,11:30,23:0,0,7,100,68,manha,noite
ChIJZatrW0NYzpQRjz_r3KTCqec,11:0,16:0,0,15,58,0,manha,tarde
ChIJh57i_bNRzpQRYkIhOYowqBM,11:30,24:0,0,7,100,85,manha,noite
ChIJRVqHIllFzpQRZbjQA3S1Dx4,11:0,16:0,0,15,58,0,manha,tarde
ChIJhQFAsFNYzpQRR0bi5SN2DEc,11:0,22:0,0,15,100,51,manha,noite
ChIJT2kJTstRzpQRngzpifchrsM,11:0,15:30,0,15,51,0,manha,tarde
ChIJl6oRc8hZzpQRJUisD7SMCcM,11:0,22:0,0,15,100,51,manha,noite
ChIJwapAV5xgzpQRHV4OgCrpAQA,11:0,23:30,0,15,100,76,manha,noite
ChIJXwhcAwL2zpQRrKA__NlaLHE,,,0,0,0,0,,
ChIJU4b7UqtZzpQRTGccgq_JJWQ,11:0,16:0,0,15,58,0,manha,tarde
ChIJEyhUoyhZzpQRWukWVraWK3U,11:0,16:0,0,15,58,0,manha,tarde
ChIJCblQ8D9ZzpQRqbdhwEvaJ1o,10:30,16:0,0,24,58,0,manha,tarde
ChIJU4K_GE5YzpQR7vAN76HUjTE,11:0,16:0,0,15,58,0,manha,tarde
ChIJhcXh41FYzpQRM5b7XJRxXu4,11:0,16:0,0,15,58,0,manha,tarde
ChIJF3_sc1lYzpQRSRlOio3lMjk,11:0,21:0,0,15,100,34,manha,noite
ChIJlf12j7JZzpQR6zt3vnEsgqc,,,0,0,0,0,,
ChIJNSZy_3BbzpQRxbn2_WMwhOw,11:0,24:0,0,15,100,85,manha,noite
ChIJkRAGGlVYzpQRn_VryfSPdsU,11:0,15:30,0,15,51,0,manha,tarde
ChIJU4g5jKxZzpQR_nNMDsTqVk0,,,0,0,0,0,,
ChIJfyt_oBBfzpQRcRJUcY9UBoM,,,0,0,0,0,,
ChIJf2uXe7pZzpQR5xiS7O1XZtY,11:30,15:30,0,7,51,0,manha,tarde
ChIJOZlr9D_3zpQRxoUkvb8DvSM,,,0,0,0,0,,
ChIJR0LU5qFZzpQRCa9l4rVk-a8,11:0,16:0,0,15,58,0,manha,tarde
ChIJM8qLKRxZzpQRysTGvAZE4mg,11:0,22:0,0,15,100,51,manha,noite
ChIJqXqElB9ZzpQRBZG_wMAYi6w,5:0,22:0,18,100,100,51,madrugada,noite
ChIJdXmczJBYzpQRf3_ZYNOgzis,12:0,23:0,0,0,100,68,tarde,noite
ChIJr-JVVPT3zpQRSA_eDy45jlM,12:0,15:30,0,0,51,0,tarde,tarde
ChIJ2UDBmtX7zpQRcPVqjUPpqpY,8:0,21:0,0,66,100,34,manha,noite
ChIJoZYA86T3zpQRqoALWVJsl9k,11:0,22:0,0,15,100,51,manha,noite
ChIJ_eNT9hX2zpQRjeEZDCsSzXA,12:0,23:30,0,0,100,76,tarde,noite
ChIJ2bhCf0X2zpQR5s_A1HF90QI,11:0,16:0,0,15,58,0,manha,tarde
ChIJxbyesbj3zpQRKSgf3ycMuOg,11:0,15:30,0,15,51,0,manha,tarde
ChIJu_oO0kv4zpQR3M1n9vGFJmA,10:0,18:0,0,32,87,0,manha,tarde
ChIJebVq3xX2zpQRoPYkl1Re3nw,11:30,22:30,0,7,100,59,manha,noite
ChIJi0sn8GH3zpQRRQmUVpGMBng,18:0,1:0,0,0,13,85,tarde,madrugada
ChIJkWUKLnL3zpQRnCDHfDg78Nc,15:0,23:0,0,0,57,68,tarde,noite
ChIJS1OY-wv3zpQRKHjLg2xDj2Q,12:0,16:0,0,0,58,0,tarde,tarde
ChIJ5yUO4i73zpQRpva80qhyung,11:0,24:0,0,15,100,85,manha,noite
ChIJ5_A8GDj2zpQRrAA13hokT2o,9:30,18:0,0,41,87,0,manha,tarde
ChIJVTgXfi72zpQRXWJU_36zWd4,11:0,15:15,0,15,47,0,manha,tarde
ChIJI61HoTn4zpQRLWACWeNP94Y,11:0,15:50,0,15,56,0,manha,tarde
ChIJkXKyNzT3zpQRz-D4JrsxjAY,15:0,1:0,0,0,57,85,tarde,madrugada
ChIJg0JEDTH4zpQRYy8iMYKlX7w,11:0,15:30,0,15,51,0,manha,tarde
ChIJ-bfeewX1zpQRypFoc5q1eE4,11:0,24:0,0,15,100,85,manha,noite
ChIJVQ82Ah_4zpQRsIekCMlmZK0,11:30,15:0,0,7,43,0,manha,tarde
ChIJFQllEhj5zpQRQA9-2b4enzE,,,0,0,0,0,,
ChIJB1gJy9v5zpQR52_CJKUNrZw,6:0,21:0,0,100,100,34,manha,noite
ChIJEfl2fub5zpQRuA4NPkT72E0,10:30,15:30,0,24,51,0,manha,tarde
ChIJBwUBI5H3zpQR0GFnctVHITg,17:0,2:0,0,0,28,85,tarde,madrugada
ChIJO1ZqptL3zpQRYhNIbL5BieY,9:0,18:0,0,49,87,0,manha,tarde
ChIJ_3BN-rtYzpQRBPyiIsxIWco,11:0,23:0,0,15,100,68,manha,noite
ChIJC8ZfGxf2zpQRO5wipBPZefc,17:0,1:30,0,0,28,85,tarde,madrugada
ChIJlQlpKJf3zpQRCb6VidBDo6c,9:0,14:0,0,49,29,0,manha,tarde
ChIJl6Wz7aT3zpQRDYn1rYOpOpg,12:0,23:0,0,0,100,68,tarde,noite
ChIJWWxjw_f3zpQRb8wg7NtPUP4,,,0,0,0,0,,
ChIJkVO2oe73zpQRLm7fD5a8JOQ,,,0,0,0,0,,
ChIJt_nd9BP3zpQRXr6OZtAPeUk,11:0,23:0,0,15,100,68,manha,noite
ChIJy2QQlMn5zpQRE2aFQUFIWkk,13:0,22:0,0,0,86,51,tarde,noite
ChIJS1J0h573zpQR9soDT2S0_1o,,,0,0,0,0,,
ChIJZaEKHR34zpQRCKMhkKT-_jA,6:30,23:0,0,92,100,68,manha,noite
ChIJMQF7XtT3zpQRFlZSCL-Pe5c,18:0,23:30,0,0,13,76,tarde,noite
ChIJnZJjigD3zpQRHrHumGIL0Fk,10:0,23:0,0,32,100,68,manha,noite
ChIJ4aqxFiT5zpQRK2xv4Mu02tU,11:0,23:0,0,15,100,68,manha,noite
ChIJyzh7kLD3zpQRI1fax3PU9vo,11:0,22:0,0,15,100,51,manha,noite
ChIJRxX7Exf5zpQRnolBWUn7j9A,11:30,22:0,0,7,100,51,manha,noite
ChIJo45El_n3zpQRP9ZYe7dL1TM,,,0,0,0,0,,
ChIJbwVwCZ73zpQRY4qkTUk4Exk,11:0,14:30,0,15,36,0,manha,tarde
ChIJt3SMqF73zpQR75rsOdgM1S4,,,0,0,0,0,,
ChIJbfnz-R35zpQRHn0yZNCmVvk,9:0,16:0,0,49,58,0,manha,tarde
ChIJN5eXzgZYzpQRG2vROUOltxw,6:0,23:0,0,100,100,68,manha,noite
ChIJkzPJfN35zpQRpUMtnCaFo88,11:0,16:0,0,15,58,0,manha,tarde
ChIJKyo7Y5VYzpQRGRlBYyqxJ6w,11:30,23:0,0,7,100,68,manha,noite
ChIJ_d3BPUL3zpQRZRqcc0RMuoA,17:0,22:0,0,0,28,51,tarde,noite
ChIJ26rFWOf5zpQRlOCYSFD2P30,17:0,20:0,0,0,28,17,tarde,noite
ChIJ90-r-z75zpQRAolefciKrd0,12:0,20:0,0,0,100,17,tarde,noite
ChIJgQaShcv3zpQRm7LRibYJOJo,13:0,20:0,0,0,86,17,tarde,noite
ChIJHce9iLVZzpQRLDaOw3vKYg0,11:0,23:0,0,15,100,68,manha,noite
ChIJn_1kjf5XzpQRgh1lwgKM0sA,11:0,22:0,0,15,100,51,manha,noite
ChIJuTLZAYr5zpQRJWblBPdObtk,19:0,23:0,0,0,0,68,noite,noite
ChIJRThF3Un4zpQRWE1JRNXeGLs,16:0,23:0,0,0,42,68,tarde,noite
ChIJF5eddJH7zpQRYzBBatsQ_6c,8:0,22:0,0,66,100,51,manha,noite
ChIJRT0fWbn4zpQR1sSccq6D3os,11:0,15:0,0,15,43,0,manha,tarde
ChIJXfzAOLJYzpQRG5jAsmHwxIA,9:0,18:0,0,49,87,0,manha,tarde
ChIJIeOfbCz2zpQRXxoHqr8Q1-Y,11:30,23:0,0,7,100,68,manha,noite
ChIJ4yNTYt9YzpQRsQQxxeU1geU,11:0,18:0,0,15,87,0,manha,tarde
ChIJH7YCGOVgzpQRG9e4HCw592w,11:0,15:0,0,15,43,0,manha,tarde
ChIJISkBa6JZzpQRrMDqZloLKW4,10:45,15:45,0,19,54,0,manha,tarde
ChIJu74-5EBhzpQRcBIUp93wI6I,11:30,24:0,0,7,100,85,manha,noite
ChIJ43ocquhazpQRONLoF7yvSrE,11:0,23:0,0,15,100,68,manha,noite
ChIJORZfzcNQzpQR6mXHEPRl2J0,12:0,24:0,0,0,100,85,tarde,noite
ChIJDfGLsfFPzpQRRfGK5o7pXOM,11:30,15:0,0,7,43,0,manha,tarde
ChIJBRh4aqJQzpQRxjEzeoPWBPY,11:30,23:30,0,7,100,76,manha,noite
ChIJ7wWdOB5QzpQR_7i1SPuDBOw,11:30,15:30,0,7,51,0,manha,tarde
ChIJ9QCIf-BQzpQRu4dMPYdEUag,11:30,15:30,0,7,51,0,manha,tarde
ChIJqyNqAVhazpQRU0FWN0eZchg,11:0,23:0,0,15,100,68,manha,noite
ChIJWzqHC3BazpQRILvLEnSVOC8,6:0,24:0,0,100,100,85,manha,noite
ChIJsRDjXmdRzpQRuQ5J-VPgvow,11:0,22:0,0,15,100,51,manha,noite
ChIJqzpokcRQzpQRJ-ok13_T5dc,12:0,15:30,0,0,51,0,tarde,tarde
ChIJ0fvfgsRQzpQRuVuv3b9nwn8,11:0,22:0,0,15,100,51,manha,noite
ChIJO0HLavlQzpQR9YrOtm-bl2g,11:0,16:30,0,15,65,0,manha,tarde
ChIJPUj23KBQzpQRalgW2nrzluM,12:0,16:0,0,0,58,0,tarde,tarde
ChIJ63ylDapRzpQRjuuiEeszACU,11:30,22:0,0,7,100,51,manha,noite
ChIJv4L4ElpbzpQRRSlK-JspZ3A,11:0,15:0,0,15,43,0,manha,tarde
ChIJlckOzVtazpQRy6xtmGcrf84,11:0,22:0,0,15,100,51,manha,noite
ChIJixtsKQ1azpQR82kbS0ZFqV0,11:30,21:0,0,7,100,34,manha,noite
ChIJozqAts1RzpQRC5G3tOnv2iA,11:0,23:0,0,15,100,68,manha,noite
ChIJhcFnUKRRzpQRsYpU6cfDje0,18:0,23:58,0,0,13,84,tarde,noite
ChIJjZpyKqpbzpQR6YLrM7N36s8,11:0,24:0,0,15,100,85,manha,noite
ChIJH2eqD0tOzpQRSI_MNg-Rvr8,11:30,24:0,0,7,100,85,manha,noite
ChIJBSf8g1hazpQRJNXcra1d9og,11:0,24:0,0,15,100,85,manha,noite
ChIJA_oKBO9QzpQRSkdaiklZuEg,11:0,23:0,0,15,100,68,manha,noite
ChIJjSRzouBQzpQRtMhVtkW2aOg,11:30,15:0,0,7,43,0,manha,tarde
ChIJoTVDp05azpQRoE-NByVZn90,11:0,16:0,0,15,58,0,manha,tarde
ChIJ9WoM3E1RzpQRP7SQIbtrcUc,11:0,22:0,0,15,100,51,manha,noite
ChIJB5J01gFbzpQRFvDAymWb_Fw,10:0,18:0,0,32,87,0,manha,tarde
ChIJvTqrvKlbzpQRWPPE2usVofU,8:0,17:30,0,66,80,0,manha,tarde
ChIJ-6Z_F8VbzpQRf2eBgf32ZTo,12:0,23:0,0,0,100,68,tarde,noite
ChIJQxgoo6NRzpQRIxdbfANj0Ms,11:30,23:0,0,7,100,68,manha,noite
ChIJl86XAipbzpQRz7uWgZOD3lg,11:0,22:0,0,15,100,51,manha,noite
ChIJNYvvIttQzpQRt9Ycz_tXY8M,11:30,23:0,0,7,100,68,manha,noite
ChIJA9OgK6dbzpQRcF9hGuQKAbM,11:0,24:0,0,15,100,85,manha,noite
ChIJp0mXbDVazpQRoenJChd7BRQ,11:30,22:45,0,7,100,64,manha,noite
ChIJZQBbpphQzpQRGiFeC6fmt88,11:30,16:0,0,7,58,0,manha,tarde
ChIJYfm4IklazpQRKsLc82bL21M,11:0,15:0,0,15,43,0,manha,tarde
ChIJveOB6alRzpQRfSegfRTRQQM,11:30,22:0,0,7,100,51,manha,noite
ChIJnax2IeZRzpQR-CXMvKsJx_o,10:0,20:0,0,32,100,17,manha,noite
ChIJVdjOlOdlzpQRac9fTWvzORM,11:0,15:0,0,15,43,0,manha,tarde
ChIJsRHEz95FzpQR9v0LuyCJcFw,10:0,2:0,0,32,100,85,manha,madrugada
ChIJ27PLRvZPzpQRlOKiKkVb0w0,8:0,21:0,0,66,100,34,manha,noite
ChIJu93daPVFzpQR3ZggzubLQws,15:0,23:0,0,0,57,68,tarde,noite
ChIJpZ03OWRbzpQRXQWa2jG4Svo,,,0,0,0,0,,
ChIJffhiBMxQzpQR7_WjtyK29xs,11:15,15:15,0,11,47,0,manha,tarde
ChIJmftywZhRzpQR2sUrDPGg3Pw,,,0,0,0,0,,
ChIJcd2U3QZQzpQRb_NWuOhd6Go,,,0,0,0,0,,
ChIJN47d279QzpQRZuO8XVBCT58,12:0,15:0,0,0,43,0,tarde,tarde
ChIJs7_4HOxazpQRtf9b3vdFU9I,7:0,23:30,0,83,100,76,manha,noite
ChIJ8aG65YJazpQRNqToBW3L1-w,11:0,15:0,0,15,43,0,manha,tarde
ChIJq7VNH01FzpQRaf7xz52ngeU,9:0,18:0,0,49,87,0,manha,tarde
ChIJAaN4BU1bzpQRaKgrwp5GMr8,15:33,21:34,0,0,48,44,tarde,noite
ChIJAb-XlMRQzpQRggH1xPE8uCM,12:0,23:0,0,0,100,68,tarde,noite
ChIJnYscV_BQzpQRBBcoG8lkksQ,12:0,16:0,0,0,58,0,tarde,tarde
ChIJf6Y80QVXzpQRpv43nAqO_nU,11:30,15:0,0,7,43,0,manha,tarde
ChIJwe1phlhazpQR1ZlTBdr0FbY,11:30,18:0,0,7,87,0,manha,tarde
ChIJS4bNzK1RzpQRvSOnwEjeDqU,11:0,24:0,0,15,100,85,manha,noite
ChIJs78fZfhazpQR_IxvbI5W5HY,11:0,24:0,0,15,100,85,manha,noite
ChIJZTbsh8xFzpQR4gUzyA1NTdQ,11:0,22:0,0,15,100,51,manha,noite
ChIJP1TXs6lQzpQR0n6Pr-LwnNA,12:0,23:0,0,0,100,68,tarde,noite
ChIJa4qT-hlFzpQRXwcbJeijBg0,16:0,23:0,0,0,42,68,tarde,noite
ChIJEbmNBS5FzpQRQKkYx5GwskE,11:0,16:0,0,15,58,0,manha,tarde
ChIJEdM7zQpFzpQRmZ0etD5vxFQ,11:0,22:0,0,15,100,51,manha,noite
ChIJwQdo5XFbzpQRzQNyecardaw,,,0,0,0,0,,
ChIJHTtex5tbzpQRksGkMqta-6A,,,0,0,0,0,,
ChIJQ3YohExXzpQRP9c9fx4mI5M,12:0,15:0,0,0,43,0,tarde,tarde
ChIJO1Nr6lRbzpQRbXKcTvc7clA,12:0,15:0,0,0,43,0,tarde,tarde
ChIJ-dNL0kNRzpQR0FdXSrUs5zI,,,0,0,0,0,,
ChIJ5YTA6Y5azpQRYJuFU658yFk,11:30,15:0,0,7,43,0,manha,tarde
ChIJcx8RygVQzpQRTihHZNizTOk,11:0,15:0,0,15,43,0,manha,tarde
ChIJB703kUPVmwARmQwacLAIdkc,11:0,19:0,0,15,100,0,manha,noite
ChIJDQNPvv6ZpgARCCAMeHut5zw,,,0,0,0,0,,
ChIJSYLqj8_kmwARsqzNJfQJTJ8,12:0,15:0,0,0,43,0,tarde,tarde
ChIJFYkOO1uXpgARSy5rqoGSZUE,,,0,0,0,0,,
ChIJ7xxeU0GOpgAR2WdKZYuqDpI,11:0,15:0,0,15,43,0,manha,tarde
ChIJs9q-0OrjmwARSUDkf2iCgAU,10:0,16:0,0,32,58,0,manha,tarde
ChIJD4xh3luXpgARSyhSjPUjWYY,11:0,15:0,0,15,43,0,manha,tarde
ChIJU4HPIHvLyZQRyt6y-ZPcTEI,11:0,15:0,0,15,43,0,manha,tarde
ChIJZ7AHNbK_pgARSiR2QkcRoos,10:0,20:0,0,32,100,17,manha,noite
ChIJL5u1C-y9pgARyDAAh1gmGvs,,,0,0,0,0,,
ChIJsSGIgCuXpgARET-VoDutN7I,8:0,22:0,0,66,100,51,manha,noite
ChIJU1hl_TjgmwARxyysLebeHb8,,,0,0,0,0,,
