Estabelecimento_ID,sunday,monday,tuesday,wednesday,thursday,friday,saturday,aberto_dia_util,aberto_final_de_semana
ChIJuX7LiKNXzpQRFGJTqFSp4q8,1,0,1,1,1,1,1,75.0,100.0
ChIJAQAwQ1lXzpQRnMUBLcOidrk,1,1,1,1,1,1,1,100.0,100.0
ChIJtaoMZhxXzpQRUGHQ3jtnJGk,1,0,1,1,1,1,1,75.0,100.0
ChIJ7_irNulYzpQRiKe1vnHA_WE,1,1,1,1,1,1,1,100.0,100.0
ChIJlTUk3pHxzpQR11b0Q2ANfKM,1,0,0,0,0,0,1,0.0,66.7
ChIJ5dHcu8BXzpQRWOVM9_4h5ks,1,1,1,1,1,1,1,100.0,100.0
ChIJ52lsqYVazpQRWO8dgiOheRE,0,1,1,1,1,1,1,100.0,66.7
ChIJJ_zexu9czpQR5C2mz_6Mpyo,1,1,1,1,1,1,1,100.0,100.0
ChIJZzlZ6FNfzpQRKnpoCX_oLak,1,0,1,1,1,1,1,75.0,100.0
ChIJwd4FjHhXzpQRs7-rcj5VYTo,1,1,1,1,1,1,1,100.0,100.0
ChIJ3TUliz31zpQRHxWWX6RaM38,1,1,1,1,1,1,1,100.0,100.0
ChIJx5XVUH34zpQRPrKpvD2FpXM,1,1,1,1,1,1,1,100.0,100.0
ChIJwYuqMWhbzpQRDGbEuwfaScw,1,1,1,1,1,1,1,100.0,100.0
ChIJjzwp0zVfzpQR20ACCD5Bnyg,1,0,1,1,1,1,1,75.0,100.0
ChIJk4ND_zhZzpQRJy1gD8kg5Ac,1,1,1,1,1,1,1,100.0,100.0
ChIJSXRjOE9YzpQRf9t4TaFRz_E,1,1,1,1,1,1,1,100.0,100.0
ChIJF-CYbGn4zpQROUeQf-ri73I,1,1,1,1,1,1,1,100.0,100.0
ChIJe_7vxvpZzpQRfsCtEuMQmv8,0,1,0,0,0,0,1,25.0,33.3
ChIJq7eWJQhXzpQRKFTYlRV4TzM,0,1,1,1,1,1,1,100.0,66.7
ChIJmY27zmlXzpQRcXUeKVHdQhw,0,1,1,1,1,1,0,100.0,33.3
ChIJkTxzZ4RezpQRCt2lCBAE8zU,1,1,1,1,1,1,1,100.0,100.0
ChIJcYZB_5BezpQRBPk_mMVaSEs,1,0,1,1,1,1,1,75.0,100.0
ChIJRUzjiE9RzpQRNyUmzBaDcow,1,1,1,1,1,1,1,100.0,100.0
ChIJE5KAlmZbzpQRgEbNJ8adP0w,1,1,1,1,1,1,1,100.0,100.0
ChIJUTfNXqdbzpQRA3SIyZsmqvQ,1,0,1,1,1,1,1,75.0,100.0
ChIJ2-0a60lZzpQRBk0LPQb7bL8,1,0,1,1,1,1,1,75.0,100.0
ChIJ585QIs9bzpQRxL0q94m5iSM,1,0,1,1,1,1,1,75.0,100.0
ChIJgRC0AcxZzpQRr-bClbXJQTU,1,1,1,1,1,1,1,100.0,100.0
ChIJ5RaTzgBZzpQRHVl2ptiGNXk,1,1,1,1,1,1,1,100.0,100.0
ChIJQX9JX4NhzpQR5DhyKVvLgLQ,1,0,0,1,1,1,1,50.0,100.0
ChIJoa93eidfzpQREzFEqN1Pcf8,1,1,1,1,1,1,1,100.0,100.0
ChIJ5XpiT4ZdzpQRwPbJkYSijc8,1,1,1,1,1,1,1,100.0,100.0
ChIJTaG5ALpZzpQRUDErQ-RkfTs,1,0,0,0,1,1,1,25.0,100.0
ChIJk87aZEFXzpQRZEsXBdHFm_0,1,0,1,1,1,1,1,75.0,100.0
ChIJoV_X_qNbzpQRiZrxkfeB5I8,1,0,1,1,1,1,1,75.0,100.0
ChIJb-YXNDxazpQR9fKEEMyRpJQ,1,1,1,1,1,1,1,100.0,100.0
ChIJYypocshZzpQR0ZDH36eFKhk,1,1,1,1,1,1,1,100.0,100.0
ChIJHwV39k9YzpQRKMmICJH0ohc,0,1,1,1,1,0,0,100.0,0.0
ChIJnc-hXuv5zpQRBczGUuubZe0,0,1,1,1,1,1,1,100.0,66.7
ChIJHwmHzv1XzpQRuwAerlm_StU,1,0,1,1,1,1,1,75.0,100.0
ChIJ10EH6_dczpQRwEh57rl6IGY,1,1,1,1,1,1,1,100.0,100.0
ChIJUzkMHFL5zpQRsXGgQsUdrUY,1,0,1,1,1,1,1,75.0,100.0
ChIJezWcf0NQzpQRKG6-FLCFqCU,1,1,1,1,1,1,1,100.0,100.0
ChIJOTp2KzlZzpQR18b6p8-5aUM,1,0,1,1,1,1,1,75.0,100.0
ChIJnY5oRNVbzpQRhrxgWRsZe1E,1,1,1,1,1,1,1,100.0,100.0
ChIJBSxngStZzpQRXrEI_hqMQiA,1,0,1,1,1,1,1,75.0,100.0
ChIJoXOV8FRYzpQRwIbUZx8Rvxk,0,1,1,1,1,1,1,100.0,66.7
ChIJjxwpNNtZzpQRulIDrPsRIlk,1,1,1,1,1,1,1,100.0,100.0
ChIJbZRHQPRfzpQRz97-ZOg0yXA,1,0,0,1,1,1,1,50.0,100.0
ChIJtXmmALpZzpQRXRvHlpBC6So,0,0,0,0,0,0,1,0.0,33.3
ChIJiaHUzv9ZzpQRjV5q5b4qH_4,1,1,1,1,1,1,1,100.0,100.0
ChIJxZAr-WhdzpQRKrmyDABSjus,1,0,0,0,0,1,1,0.0,100.0
ChIJGf3tYXFazpQRKTHxbITHEVY,1,1,1,1,1,1,1,100.0,100.0
ChIJN_nqxF1bzpQR-4Sjjc2f7d0,1,1,1,1,1,1,1,100.0,100.0
ChIJi2-_X3FazpQRhk-qKdidLg8,0,1,1,1,1,1,1,100.0,66.7
ChIJtYo39mNazpQR_IC7pUFj1Bk,1,1,1,1,1,1,1,100.0,100.0
ChIJubqgWrRjzpQR3F3A_LXUATk,1,1,1,1,1,1,1,100.0,100.0
ChIJm7neExxbzpQRwvQ4REWeyGo,1,1,1,1,1,1,1,100.0,100.0
ChIJ_ReAVNv3zpQRRDjZQe_iR1U,0,1,1,1,1,1,0,100.0,33.3
ChIJXaelVjphzpQRS2rKuaunKBA,1,0,0,0,0,1,1,0.0,100.0
ChIJwT7NCvXfzpQR2hht3rWADEo,1,0,1,1,1,1,1,75.0,100.0
ChIJHyr5lBiayJQReWC-RGLVP-k,0,1,1,1,1,1,1,100.0,66.7
ChIJkTkvFpdbzpQRr8Jgi1YW9Tw,1,1,1,1,1,1,1,100.0,100.0
ChIJVWdRePVnzpQRtog2om-4SR0,1,1,1,1,1,1,1,100.0,100.0
ChIJVyaHsqzV0ZQR4ORQTjsdgGU,0,1,1,1,1,1,1,100.0,66.7
ChIJAbn8SAUDzpQRfsnzofrlSZY,1,1,1,1,1,1,1,100.0,100.0
ChIJnW3ILIpZzpQRPDDbvnxOuv0,1,0,1,1,1,1,1,75.0,100.0
ChIJCx56LglXzpQRUp50uccaJPE,1,1,1,1,1,1,1,100.0,100.0
ChIJwaQnpt1ZzpQRBoMnzqeUKFs,1,1,1,1,1,1,1,100.0,100.0
ChIJU-tGggn4zpQRnW3pfHSUM-g,1,1,1,1,1,1,1,100.0,100.0
ChIJuSBWCwpXzpQRmXrR6ECTXhc,1,1,1,1,1,1,1,100.0,100.0
ChIJ5ZhphGMDzpQRc8kkyYxm5bU,1,1,0,1,1,1,1,75.0,100.0
ChIJYSLXNChazpQRaCb7MTmr2LI,1,0,0,1,1,1,1,50.0,100.0
ChIJx1wTaRtbzpQR8bfIcmeTd48,1,1,1,1,1,1,1,100.0,100.0
ChIJd-JUXVxZzpQRkGDPzbh_wRE,1,1,1,1,1,1,1,100.0,100.0
ChIJJXwFBWlXzpQR5UMqaJfw3vM,1,1,1,1,1,1,1,100.0,100.0
ChIJ5TqvEWBZzpQRh4E6UMtuk8Q,1,1,1,1,1,1,1,100.0,100.0
ChIJ38iym61ZzpQRqp-C9QownL4,0,1,1,1,1,1,1,100.0,66.7
ChIJq0rSNMlZzpQRh0n0sFTdfhU,1,0,1,1,1,1,1,75.0,100.0
ChIJicKqRVNZzpQRo-JnkjtT-og,1,0,1,1,1,1,1,75.0,100.0
ChIJNc_LP6hZzpQRYgw2sTUXYmI,1,1,1,1,1,1,1,100.0,100.0
ChIJ36o3z9ZZzpQR7weX1_MFuaQ,1,1,1,1,1,1,1,100.0,100.0
ChIJ_____5ZXzpQRHdiuqWTX-qs,0,0,1,1,1,1,1,75.0,66.7
ChIJz597hlxXzpQR2APrN0b9oM8,0,1,1,1,1,1,1,100.0,66.7
ChIJg0gJ6HtXzpQRNcHFG3JxKMs,1,0,1,1,1,1,1,75.0,100.0
ChIJOWow5k5XzpQRlr-yoQ2QXFs,1,0,1,1,1,1,1,75.0,100.0
ChIJH64erjVZzpQR0-z0wtKjYI4,1,1,1,1,1,1,1,100.0,100.0
ChIJcSVNBHZXzpQRPoVm5atdDmk,0,1,1,1,1,1,1,100.0,66.7
ChIJJUofyfBZzpQR6oZJ8lguKng,0,1,1,1,1,1,1,100.0,66.7
ChIJb3sIx7FZzpQRpPGdhU6owvE,1,1,1,1,1,1,1,100.0,100.0
ChIJOaGbcaJZzpQR0HWo3xaa4vU,1,1,0,1,1,1,1,75.0,100.0
ChIJVefnWaxZzpQRALRmH4nNAlQ,0,1,1,1,1,1,0,100.0,33.3
ChIJf2gMW8xbzpQRrEjhiYSyaEs,1,0,1,1,1,1,1,75.0,100.0
ChIJLxUvzHxgzpQRxKxzSCwGD30,1,1,1,1,0,1,1,75.0,100.0
ChIJZW9ooKlZzpQRLJ3q6Pbalj0,1,0,0,1,1,1,1,50.0,100.0
ChIJ0x2rO6ZZzpQRIFWCiyvk5Z8,0,0,1,1,1,1,1,75.0,66.7
ChIJWYwFRzNYzpQRCAXld3qsCdM,1,0,1,1,1,1,1,75.0,100.0
ChIJE_WlZ9BZzpQRPCJtaJG_4l0,1,1,1,1,1,1,1,100.0,100.0
ChIJwTRa_rRXzpQR5NJ1VF5t9MI,0,0,0,1,1,1,1,50.0,66.7
ChIJMypl5WdXzpQRneECYqK0enc,0,0,1,1,1,1,1,75.0,66.7
ChIJDYZt5PZZzpQR-dxivxxY1T4,1,0,0,1,1,1,1,50.0,100.0
ChIJy66HQsJbzpQR3-6ERlMsWtg,1,0,1,1,1,1,1,75.0,100.0
ChIJd2lJqbpXzpQRINgXJ9Zw-nM,0,0,1,1,1,1,1,75.0,66.7
ChIJKQWOqttXzpQR9vqFLrxGTmU,0,0,0,1,1,1,1,50.0,66.7
ChIJg4JER3VXzpQRz8vSnatZA5o,1,0,1,1,1,1,1,75.0,100.0
ChIJ2TYBr75XzpQRyCiib0FIvtE,1,1,1,1,1,1,1,100.0,100.0
ChIJHdSLpr5XzpQRRHoG_-s_XEI,1,0,1,1,1,1,1,75.0,100.0
ChIJJwsv9DRYzpQR-rEEcuc0iMk,1,0,1,1,1,1,1,75.0,100.0
ChIJ-R0aachZzpQRGc8PJHiUOUg,0,0,0,1,1,1,1,50.0,66.7
ChIJm34x5yZZzpQRMLAdX8rwnGk,0,0,1,1,1,1,1,75.0,66.7
ChIJ3zhdr8RZzpQRaDSzFXHcwCo,0,0,0,1,1,1,1,50.0,66.7
ChIJYY8UmQNZzpQRDANKX0QT5EE,1,0,0,1,1,1,1,50.0,100.0
ChIJB6UbSEFYzpQRvx4te-BgzI8,0,0,0,0,1,1,1,25.0,66.7
ChIJR0eeH9VXzpQR7mjdHCNE-eE,0,1,1,1,1,1,1,100.0,66.7
ChIJ1-4_8bJZzpQRqsKqxRzcHro,1,1,1,1,1,1,1,100.0,100.0
ChIJbZO86ptXzpQR1Njp4N2Cpdc,0,0,1,1,1,1,1,75.0,66.7
ChIJlxkcVAFXzpQReHzdiy_ivYo,0,0,0,0,1,1,1,25.0,66.7
ChIJSyrUKk5YzpQRcWOdocAvXCY,1,1,1,1,1,1,1,100.0,100.0
ChIJLQLHzLBZzpQRAGTotodjq8E,0,0,0,0,1,1,1,25.0,66.7
ChIJdW-OdUxYzpQRQyupBrS7TMY,1,1,1,1,1,1,1,100.0,100.0
ChIJpz_GxCpYzpQRUlC7oZrU0CM,1,1,1,1,1,1,1,100.0,100.0
ChIJzYv5L55bzpQRLMf_NFXaBhw,1,0,1,1,1,1,1,75.0,100.0
ChIJRTv60fxXzpQReddM6xGlB0o,1,0,0,0,1,1,1,25.0,100.0
ChIJM7kT9sNZzpQRA0DIpQPYByg,0,0,1,1,1,1,1,75.0,66.7
ChIJYaXSLJj4zpQR8U_2vhd-vYI,1,0,1,1,1,1,1,75.0,100.0
ChIJRRcrf-5XzpQRMOem-LncTU0,0,1,1,1,1,1,1,100.0,66.7
ChIJqfUb7tJZzpQRpjCO2MiwMDc,0,1,1,1,1,1,1,100.0,66.7
ChIJyyUu5bRZzpQRoZuweKoT2bE,0,1,1,1,1,1,1,100.0,66.7
ChIJp93sBhdZzpQRHsaNR1Is30E,1,1,1,1,1,1,1,100.0,100.0
ChIJsbSqkA9YzpQRJbyxoFCIA1I,1,1,1,1,1,1,1,100.0,100.0
ChIJceRv2KVezpQRKuzHy1VVDeA,1,1,1,1,1,1,1,100.0,100.0
ChIJjz5K8sJZzpQRm3m0LyeN17E,1,1,1,1,1,1,1,100.0,100.0
ChIJaYbs3LdZzpQRsC5exwgZmKc,1,1,1,1,1,1,1,100.0,100.0
ChIJI-NoVzJYzpQRI11qj674AQY,0,1,1,1,1,1,1,100.0,66.7
ChIJLbBR8_5XzpQRyhL5c6s_1N8,1,1,1,1,1,1,1,100.0,100.0
ChIJ4aP5bT5ZzpQRusxjWwe8vnw,0,0,1,1,1,1,1,75.0,66.7
ChIJhVLmAqb1zpQR2J6HNXzGBNo,1,0,1,1,1,1,1,75.0,100.0
ChIJeSQIFoZ0VwER2NMmF7No8_4,1,1,1,1,1,1,1,100.0,100.0
ChIJ0RQfzHxZzpQRUAGE8f0Gs1c,1,0,1,1,1,1,1,75.0,100.0
ChIJscWc7P5XzpQRQCcnt_3m7Jg,1,1,1,1,1,1,1,100.0,100.0
ChIJb-6PZxFbzpQRlTXio3jcAMA,1,1,1,1,1,1,1,100.0,100.0
ChIJu7GGEEFZzpQRYQmV3o_wp9w,1,1,1,1,1,1,1,100.0,100.0
ChIJY32czZlnzpQR83nTDWPxNgc,1,0,0,0,1,1,1,25.0,100.0
ChIJW93Pg5JbzpQRqX4zeNLufJo,1,0,1,1,1,1,1,75.0,100.0
ChIJLygu9CtizpQRUo2cyJGqHGw,1,1,1,1,1,1,1,100.0,100.0
ChIJ3Zo3eplRzpQRMUhscJV1ahE,1,0,1,1,1,1,1,75.0,100.0
ChIJHSYe7IxDzpQRIxxhIjBwKEQ,1,0,1,1,1,1,1,75.0,100.0
ChIJfS9-ozBZzpQRSbUsRoYpaDA,1,1,1,1,1,1,1,100.0,100.0
ChIJnQsMkJ1TzpQR1TNxz0PRt84,1,1,1,1,1,1,1,100.0,100.0
ChIJGaAoz3FnzpQR0M-2VNcp3YI,1,0,1,1,1,1,1,75.0,100.0
ChIJ66JCOwytz5QRIx7fPU0ILUU,0,1,1,1,1,1,1,100.0,66.7
ChIJ777w7tdXzpQRuShKWWNqXNc,1,0,1,1,1,1,1,75.0,100.0
ChIJrUtT78pDzpQRsm-J7FIhBTw,1,1,1,1,1,1,1,100.0,100.0
ChIJHSNxaVFYzpQRHlPQV02b8oY,0,1,1,1,1,1,0,100.0,33.3
ChIJeUbj1PhYzpQR5hVNolkQs-E,1,1,1,1,1,1,1,100.0,100.0
ChIJZ4VnEjJYzpQREOvkGejx-Ho,1,1,1,1,1,1,1,100.0,100.0
ChIJeVO4-D5YzpQRhfI21FZJELk,1,1,1,1,1,1,1,100.0,100.0
ChIJf4-reUVZzpQRXYU0F6k3nEE,1,1,1,1,1,1,1,100.0,100.0
ChIJN8-mn0lYzpQRUOO9tNe2OnM,0,0,1,1,1,1,1,75.0,66.7
ChIJTx1DJcZZzpQRE7aLdW8UZp4,1,1,1,1,1,1,1,100.0,100.0
ChIJUU_gIE9YzpQRRAEzOQ5ZerM,0,1,1,1,1,1,1,100.0,66.7
ChIJf8FvLMNZzpQRFHaEHSiitR4,1,1,1,1,1,1,1,100.0,100.0
ChIJRd_mKMJZzpQRdkGVVT9ORnU,1,1,1,1,1,1,1,100.0,100.0
ChIJhdJaCqdZzpQRTmJiEdrFlfk,0,1,1,1,1,1,1,100.0,66.7
ChIJAyMGOaRXzpQRIeKHfOeouII,1,0,1,1,1,1,1,75.0,100.0
ChIJy-5QkiRZzpQRpRpnLkWFD_w,0,1,1,1,1,1,1,100.0,66.7
ChIJP4r4emVZzpQR40Nf1pavYpY,1,0,1,1,1,1,1,75.0,100.0
ChIJcZeXqqlZzpQRpmXApYHymdo,1,1,1,1,1,1,1,100.0,100.0
ChIJ0d8ugUhXzpQRFi13GotCmxM,1,0,1,1,1,1,1,75.0,100.0
ChIJp2dpfaFXzpQR1iktbn2sKXE,1,1,1,1,1,1,1,100.0,100.0
ChIJo93G7qJXzpQRTfdEgujSrCQ,1,0,1,1,1,1,1,75.0,100.0
ChIJO5w-gDVYzpQRRB3uECMJkv4,1,0,1,1,1,1,1,75.0,100.0
ChIJ0W44E45ZzpQRWKqxW3scZmE,1,0,1,1,1,1,1,75.0,100.0
ChIJ-TLmylZYzpQRCk32TFbmr6A,1,0,0,1,1,1,1,50.0,100.0
ChIJ_WU3oa9ZzpQRxetiKfuzWX8,0,1,1,1,1,1,1,100.0,66.7
ChIJjSawm1JYzpQR1cq2OLQ7A3A,0,1,1,1,1,1,1,100.0,66.7
ChIJndzYh0pYzpQRv1fIBZIxiYk,1,1,1,1,1,1,1,100.0,100.0
ChIJFV7S2DpZzpQRXb1A0BUp9Xg,1,1,1,1,1,1,1,100.0,100.0
ChIJl0_diUtYzpQRjPUCr2KHs1o,1,0,1,1,1,1,1,75.0,100.0
ChIJVVXpz6FXzpQRMgwx53E6t-M,0,1,1,1,1,1,1,100.0,66.7
ChIJBygYu_JZzpQR3O3WiB8SF14,1,0,1,1,1,1,1,75.0,100.0
ChIJWbzq4atZzpQRYZRm1Gn-e9w,0,0,0,1,1,1,1,50.0,66.7
ChIJk1uGZtxZzpQRPiEe6nc4p7g,1,1,1,1,1,1,1,100.0,100.0
ChIJ6yFgQ5NZzpQR3RWXOL8Z5aI,1,0,1,1,1,1,1,75.0,100.0
ChIJ08P3Q5dXzpQRHFYmDulXA30,1,0,0,0,1,1,1,25.0,100.0
ChIJt3j2jqL5zpQRG8co8Wzpmk8,1,0,1,1,1,1,1,75.0,100.0
ChIJ37kz9GBZzpQRY8kQfJSeLfU,0,0,1,1,1,1,1,75.0,66.7
ChIJ0QVBydpZzpQRGFetYBjt0I8,1,0,1,1,1,1,1,75.0,100.0
ChIJv4lhgIhZzpQRj3Pg2TNxAIo,1,0,1,1,1,1,1,75.0,100.0
ChIJ_0RG4wpZzpQRKNpmBWX6-hk,1,1,1,1,1,1,1,100.0,100.0
ChIJkSmxyaRZzpQROUs3osEg9D8,0,1,1,1,1,1,1,100.0,66.7
ChIJ29KUAcNXzpQRoRSEsjdZYM4,1,1,0,1,1,1,1,75.0,100.0
ChIJ566Ku2hZzpQRQcqZbYd-WcI,1,1,1,1,1,1,1,100.0,100.0
ChIJVajwry1ZzpQR2t_R_DnG2_g,1,1,1,1,1,1,1,100.0,100.0
ChIJ1f8IyqJXzpQR62PD350QO7U,1,0,1,1,1,1,1,75.0,100.0
ChIJqSbmjo1ZzpQR_7w4HwKASMk,0,1,0,0,1,1,1,50.0,66.7
ChIJz4VpDkdYzpQR2ST2KCQsovw,0,0,1,1,1,1,1,75.0,66.7
ChIJFV7s0_hYzpQR6wNpfDaCmts,1,1,1,1,1,1,1,100.0,100.0
ChIJmUKX9DRYzpQRAW0S8aPm2A4,1,1,1,1,1,1,1,100.0,100.0
ChIJocA5vwpXzpQRBVRNp3Zr4h4,1,0,0,0,1,1,1,25.0,100.0
ChIJZzTifepXzpQRQ-hX3AgJYxY,1,0,0,1,1,1,1,50.0,100.0
ChIJuzYeIfJZzpQR5d34OU3Ln_8,1,1,1,1,1,1,1,100.0,100.0
ChIJ5_2ZBExYzpQRpDCwbsHXA7s,1,1,1,1,1,1,1,100.0,100.0
ChIJzWWpIKJXzpQRq5ZlSvUUMVs,0,1,1,1,1,1,0,100.0,33.3
ChIJBwhBJNRZzpQR8Lm2fhAwB8w,1,0,0,1,1,1,1,50.0,100.0
ChIJM3eDPbBZzpQRLwxxwfm6l3g,0,1,1,1,1,1,0,100.0,33.3
ChIJpzq2qUlYzpQRLI_rp_5zIV8,1,1,1,1,1,1,1,100.0,100.0
ChIJETf59MNZzpQRbDo9PXUN2Lg,0,0,1,1,1,1,1,75.0,66.7
ChIJ3yX7GhxZzpQRZpSjyk8mNOY,0,0,1,1,1,1,1,75.0,66.7
ChIJqS5jbbZezpQR4zdZTze_Mzc,1,0,1,1,1,1,1,75.0,100.0
ChIJu4RPKjNYzpQRYtLfNfnplXE,1,1,1,1,1,1,1,100.0,100.0
ChIJH_tSJR9ZzpQRJiZJno35z4I,1,0,0,1,1,1,1,50.0,100.0
ChIJc7Z1kKJZzpQROBxxx7Cwrxo,0,1,1,1,1,1,1,100.0,66.7
ChIJKTHY3glZzpQRia9sTIfqT5w,1,0,1,1,1,1,1,75.0,100.0
ChIJV0kxa6lZzpQRR-GCx9X9HlQ,1,1,1,1,1,1,1,100.0,100.0
ChIJfzPD2rJlzpQRWhtQtVGJ0RI,1,0,1,1,1,1,1,75.0,100.0
ChIJgWfiAC1YzpQR5zc_in64B4o,1,1,1,1,1,1,1,100.0,100.0
ChIJMVL7KCH0zpQRE5bJsuo_V6I,1,1,1,1,1,1,1,100.0,100.0
ChIJLVGYDXhXzpQRxzPJGIE03rA,1,1,1,1,1,1,1,100.0,100.0
ChIJKzWK7YRZzpQRzZSd71fL0lA,1,1,1,1,1,1,1,100.0,100.0
ChIJC4UAJ69ZzpQRpyB1x2VULr4,1,1,1,1,1,1,1,100.0,100.0
ChIJ4z-VbXVXzpQRQcU7a_e4Bko,1,1,1,1,1,1,1,100.0,100.0
ChIJFQhRzVxXzpQRywCcd87hA9Q,0,1,1,1,1,1,0,100.0,33.3
ChIJIcBajjRYzpQRben5rsMqWq8,0,1,1,1,1,1,1,100.0,66.7
ChIJK5ICCUVYzpQRYYNhBZGmge4,0,1,1,1,1,1,1,100.0,66.7
ChIJYxtmushXzpQRqUq1fQHzDVU,1,1,1,1,1,1,1,100.0,100.0
ChIJA984tipYzpQRh1v20uz4Vlg,1,1,1,1,1,1,1,100.0,100.0
ChIJ6ZvFUq9ZzpQR46AnMpx0_iQ,1,1,1,1,1,1,1,100.0,100.0
ChIJwcKPPNNZzpQRV6gb16f59cg,1,1,1,1,1,1,1,100.0,100.0
ChIJEU1v0dRQzpQRu6-AUubqGsc,1,1,1,1,1,1,1,100.0,100.0
ChIJ6fHrBMpVzpQRPMaWmKg1qbY,1,0,0,1,1,1,1,50.0,100.0
ChIJQ8dPlERXzpQRzUFPZGq73_c,1,1,1,1,1,1,1,100.0,100.0
ChIJ39srs0lpzpQR54iPAn9w8As,1,0,0,0,1,1,1,25.0,100.0
ChIJtRTk35n4zpQRc2C1gIrI2j8,1,0,1,1,1,1,1,75.0,100.0
ChIJuf-kLLtXzpQRqBnHKaTUOpE,1,1,1,1,1,1,1,100.0,100.0
ChIJ15f8ZrpRzpQRKv1eGFKWSvg,1,1,1,1,1,1,1,100.0,100.0
ChIJO2itEKtRzpQRKV7JNuIPk5g,1,1,1,1,1,1,1,100.0,100.0
ChIJxZcbE_hkzpQRVE_RuwO6vtk,1,1,1,1,1,1,1,100.0,100.0
ChIJ0ThIOpZezpQR_p_wy--KJwk,1,1,1,1,1,1,1,100.0,100.0
ChIJg07tQ4hZzpQRIsKQfOVYaPs,1,1,1,1,1,1,1,100.0,100.0
ChIJEedD_7pZzpQRbV31NLMOS0E,1,1,1,1,1,1,1,100.0,100.0
ChIJzTtdoM1ZzpQRFQguI4TSjIk,1,1,1,1,1,1,1,100.0,100.0
ChIJSQpQpudbzpQRm0GOI957To0,1,0,1,1,1,1,1,75.0,100.0
ChIJVdB7hrhZzpQRBSmQ-Syf0So,1,1,1,1,1,1,1,100.0,100.0
ChIJVVUVIeVYzpQRuBK26VzbVWc,1,1,1,1,1,1,1,100.0,100.0
ChIJlTGg_XBZzpQRwi4hppuiefE,1,1,1,1,1,1,1,100.0,100.0
ChIJZePVME1ZzpQRkfSCRtMUPfA,1,1,1,1,1,1,1,100.0,100.0
ChIJMUcHni1XzpQRfM2EUKInWtI,1,1,1,1,1,1,1,100.0,100.0
ChIJk5TSqPdQzpQRMiXLLqC9UPQ,1,1,1,1,1,1,1,100.0,100.0
ChIJo6Lvq01YzpQR84qyL5tpQU8,1,1,1,1,1,1,1,100.0,100.0
ChIJzerDDe9YzpQRrnq3_W6aXL8,0,1,1,1,1,1,1,100.0,66.7
ChIJp2Rt7JxZzpQRsiH0VUrUPN8,1,1,1,1,1,1,1,100.0,100.0
ChIJS04wt0lYzpQRcrvZI_4eTd4,0,1,1,1,1,1,1,100.0,66.7
ChIJyyCWeKRZzpQRy8bqgD4tr8c,1,1,1,1,1,1,1,100.0,100.0
ChIJrbDwS-VXzpQRC0Xgt5ffwew,1,0,1,1,1,1,1,75.0,100.0
ChIJnaLUzIRZzpQRVF4GZZ5IF6c,1,1,1,1,1,1,1,100.0,100.0
ChIJK0rRgApXzpQRg4eYA2q3cyg,1,1,1,1,1,1,1,100.0,100.0
ChIJhy7ftyJYzpQRG0JycH-A5OQ,1,1,1,1,1,1,1,100.0,100.0
ChIJH3Hkvv5XzpQR2K6n4s4zW48,1,1,1,1,1,1,1,100.0,100.0
ChIJM8nlUK9ZzpQRRcrYOZ85TNU,1,1,1,1,1,1,1,100.0,100.0
ChIJueN1AK5ZzpQRTuGlC2Mq19c,0,1,1,1,1,1,1,100.0,66.7
ChIJU_qmP5ZZzpQR7bvgFt6drxc,1,1,1,1,1,1,1,100.0,100.0
ChIJGwI0CUFnzpQRDTp5xVBaZ_o,1,1,1,1,1,1,1,100.0,100.0
ChIJVX1Uj8dZzpQRWv1vS04b0eI,1,1,1,1,1,1,1,100.0,100.0
ChIJnfymUb1XzpQRdFMp8E1lulg,1,1,1,1,1,1,1,100.0,100.0
ChIJS3yshTRYzpQRouBim9vpfKM,1,0,1,1,1,1,1,75.0,100.0
ChIJqb9oIFxXzpQRRuTLtQB-zbg,1,1,1,1,1,1,1,100.0,100.0
ChIJR57aU69ZzpQRJkkqXjronfs,1,1,1,1,1,1,1,100.0,100.0
ChIJ7VjA0_hYzpQR1pyMCDU2p-g,1,1,1,1,1,1,1,100.0,100.0
ChIJX7XQJs1ZzpQRaF3wcgdxC1Y,1,1,1,1,1,1,1,100.0,100.0
ChIJORJxE81ZzpQRu8BXVrH61eY,1,1,1,1,1,1,1,100.0,100.0
ChIJc1Lkt41YzpQR-udUPBIHEl4,1,1,1,1,1,1,1,100.0,100.0
ChIJHy4RhUBYzpQRM7sdk2QGb5k,1,1,1,1,1,1,1,100.0,100.0
ChIJnzBDjDRYzpQRzIQYWokLHAM,1,1,1,1,1,1,1,100.0,100.0
ChIJfb8IB1FYzpQRtBt7FkAzDFM,0,1,1,1,1,1,1,100.0,66.7
ChIJicopP6ZZzpQRnitlMjxMdAU,1,1,1,1,1,1,1,100.0,100.0
ChIJQ_injXZZzpQRP-D4RlhJkDE,1,1,1,1,1,1,1,100.0,100.0
ChIJT5X3GetezpQRKPjKEfi-ZZU,0,1,1,1,1,1,1,100.0,66.7
ChIJb-S-GTlPzpQRpeKWGYHFkuI,0,0,0,0,0,0,1,0.0,33.3
ChIJpX-WuYX5zpQRl-t4_OusWnk,1,0,0,1,1,1,1,50.0,100.0
ChIJk_xsAdpfzpQRLGjAtLXAOMA,1,1,1,1,1,1,1,100.0,100.0
ChIJo-65x_lFzpQRIKl2rsmWDOk,0,1,1,1,1,0,1,100.0,33.3
